player_id;player_name;team_id;position;matches_played;matches_started;minutes_played;goals;assists;shots;shots_on_target;yellow_cards;red_cards;penalty_goals;own_goals;clean_sheets;saves;goals_conceded;;average_rating
1;JosŽ Raœl Rangel;1;GK;5;5;438;0;0;0;;0;0;0;0;4;7;3;;7.2
2;Jorge Eduardo Sanchez;1;DEF;4;4;349;0;1;1;;1;0;0;0;;;;;6.68
3;CŽsar Jasib Montes;1;DEF;4;4;315;0;0;1;;0;1;0;0;;;;;7.05
4;Edson Omar Alvarez;1;DEF;4;2;239;0;0;2;;1;0;0;0;;;;;7.08
5;Johan Felipe Vasquez;1;DEF;4;4;360;0;0;1;;1;0;0;0;;;;;7.08
6;Erik Antonio Lira;1;MID;4;4;346;0;1;0;;0;0;0;0;;;;;7.03
7;Luis Francisco Romo;1;MID;4;4;268;1;1;3;;0;0;0;0;;;;;6.9
8;çlvaro Fidalgo;1;MID;3;1;95;1;0;3;;0;0;0;0;;;;;7.3
9;Raœl Alonso Jimenez;1;FWD;4;4;319;3;0;18;;0;0;1;0;;;;;7.2
10;Ernesto Alexis Vega;1;FWD;1;0;11;0;0;0;;0;0;0;0;;;;;6.4
11;Santiago Tom‡s Gimenez;1;FWD;4;0;83;0;0;2;;0;0;0;0;;;;;6.55
12;Carlos Acevedo;1;GK;0;0;0;;;;;;;0;0;0;0;0;;
13;Francisco Guillermo Ochoa;1;GK;1;0;12;0;0;0;;0;0;0;0;0;0;0;;6.5
14;Armando Gonzalez;1;FWD;1;0;14;0;0;0;;0;0;0;0;;;;;6.2
15;Israel Reyes;1;DEF;4;2;200;0;0;2;;0;0;0;0;;;;;7.03
16;Juli‡n AndrŽs Quinones;1;FWD;5;5;414;4;1;14;;0;0;0;0;;;;;7.72
17;Orbel’n Pineda;1;MID;2;0;29;0;0;1;;0;0;0;0;;;;;6.35
18;Obed GomŽz Vargas;1;MID;3;0;63;0;0;1;;0;0;0;0;;;;;6.67
19;Gilberto Rafael Mora;1;MID;4;3;216;0;0;5;;0;0;0;0;;;;;6.6
20;Mateo Chavez;1;DEF;1;1;78;1;0;1;;0;0;0;0;;;;;8.1
21;CŽsar Saœl Huerta;1;FWD;1;0;6;0;0;0;;0;0;0;0;;;;;6.6
22;Guillermo Martinez;1;FWD;2;1;72;0;0;0;;0;0;0;0;;;;;6.2
23;Jesœs Daniel Gallardo;1;DEF;5;4;372;0;0;4;;0;0;0;0;;;;;6.72
24;Luis Gerardo Chavez;1;MID;1;0;24;0;0;0;;0;0;0;0;;;;;6.8
25;Roberto Carlos Alvarado;1;FWD;5;5;430;0;3;5;;0;0;0;0;;;;;7.34
26;Brian Gutierrez;1;MID;4;2;197;0;0;6;;1;0;0;0;;;;;6.9
27;Ronwen Hayden Williams;2;GK;4;4;360;0;0;0;;0;0;0;0;1;17;4;;7.15
28;Tholo Thabang Matuludi;2;DEF;0;0;0;;;;;;;0;0;;;;;
29;Khulumani Ndamane;2;DEF;0;0;0;;;;;;;0;0;;;;;
30;Teboho Mokoena;2;MID;3;3;270;1;0;4;;2;0;1;0;;;;;7.07
31;Thalente Wandile Mbatha;2;MID;4;2;258;0;0;4;;1;0;0;0;;;;;6.58
32;Aubrey Maphosa Modiba;2;DEF;4;4;346;0;0;5;;1;0;0;0;;;;;7.08
33;Oswin Reagan Appollis;2;FWD;4;3;256;0;0;4;;0;0;0;0;;;;;6.68
34;Tshepang Moremi;2;FWD;2;0;32;0;1;0;;0;0;0;0;;;;;6.9
35;Lyle Brent Foster;2;FWD;1;1;56;0;0;1;;0;0;0;0;;;;;5.9
36;Relebohile Mofokeng;2;FWD;3;2;170;0;0;3;;0;0;0;0;;;;;6.77
37;Themba Zwane;2;MID;1;0;29;0;0;0;;0;1;0;0;;;;;5.3
38;Thapelo Maseko;2;FWD;3;3;245;1;0;8;;0;0;0;0;;;;;7
39;Sphephelo S'miso Sithole;2;MID;3;3;270;0;0;;;0;1;0;0;;;;;
40;Mbekezeli Mfanufikile Mbokazi;2;DEF;4;4;360;0;0;4;;0;0;0;0;;;;;6.9
41;Iqraam Rayners;2;FWD;4;2;161;0;0;1;;0;0;0;0;;;;;6.28
42;Sipho Justin Chaine;2;GK;0;0;0;;;;;;;0;0;0;0;0;;
43;Sekotori Evidence Makgopa;2;FWD;4;2;214;0;0;4;;0;0;0;0;;;;;6.68
44;Samukele Alucious Kabini;2;DEF;0;0;0;;;;;;;0;0;;;;;
45;Nkosinathi Emmanuel Sibisi;2;DEF;1;1;90;0;0;0;;1;0;0;0;;;;;6
46;Khuliso Johnson Mudau;2;DEF;4;4;360;0;0;0;;0;0;0;0;;;;;6.83
47;Ime Daniel Okon;2;DEF;4;4;360;0;0;1;;0;0;0;0;;;;;6.8
48;Stuart Ricardo Goss;2;GK;0;0;0;;;;;;;0;0;0;0;0;;
49;Jayden Oswin Adams;2;MID;3;2;117;0;0;0;;0;0;0;0;;;;;6.53
50;Olwethu Mpilwenhle Makhanya;2;DEF;0;0;0;;;;;;;0;0;;;;;
51;Kamogelo Michael Sebelebele;2;FWD;1;0;6;0;0;0;;0;0;0;0;;;;;6.4
52;Bradley Paul Cross;2;DEF;0;0;0;;;;;;;0;0;;;;;
53;Seunggyu Kim;3;GK;3;3;270;0;0;;;0;0;0;0;0;8;3;;
54;Hanbeom Lee;3;DEF;3;3;270;0;0;2;;0;0;0;0;;;;;6.73
55;Gihyuk Lee;3;MID;3;3;270;0;0;0;;1;0;0;0;;;;;7.13
56;Minjae Kim;3;DEF;3;3;245;0;0;1;;0;0;0;0;;;;;6.87
57;Taehyeon Kim;3;DEF;0;0;0;;;;;;;0;0;;;;;
58;Inbeom Hwang;3;MID;3;3;264;1;1;;;0;0;0;0;;;;;
59;Heung Min Son;3;FWD;3;2;170;0;0;7;;0;0;0;0;;;;;6.7
60;Seungho Paik;3;MID;3;3;207;0;0;0;;1;0;0;0;;;;;6.67
61;Guesung Cho;3;FWD;2;0;29;0;0;2;;1;0;0;0;;;;;6.15
62;Jae Sung Lee;3;MID;2;2;119;0;0;2;;0;0;0;0;;;;;6.8
63;Hee Chan Hwang;3;MID;3;1;107;0;0;;;0;0;0;0;;;;;
64;Bumkeun Song;3;GK;0;0;0;;;;;;;0;0;0;0;0;;
65;Taeseok Lee;3;DEF;2;2;115;0;0;0;;0;0;0;0;;;;;7.1
66;Wije Cho;3;DEF;0;0;0;;;;;;;0;0;;;;;
67;Moonhwan Kim;3;DEF;1;1;71;0;0;0;;0;0;0;0;;;;;6.5
68;Jinseob Park;3;DEF;2;0;31;0;0;1;;0;0;0;0;;;;;6.8
69;Junho Bae;3;MID;0;0;0;;;;;;;0;0;;;;;
70;Hyeongyu Oh;3;FWD;3;1;128;1;0;4;;0;0;0;0;;;;;6.73
71;Kangin Lee;3;MID;3;3;270;0;1;4;;1;0;0;0;;;;;7.27
72;Hyunjun Yang;3;MID;1;0;19;0;0;1;;0;0;0;0;;;;;6.7
73;Hyeonwoo Jo;3;GK;0;0;0;;;;;;;0;0;0;0;0;;
74;Youngwoo Seol;3;DEF;3;3;251;0;0;2;;0;0;0;0;;;;;6.7
75;Jens Castrop;3;DEF;1;0;44;0;0;0;;0;0;0;0;;;;;6.6
76;Jingyu Kim;3;MID;2;0;50;0;0;1;;0;0;0;0;;;;;6.85
77;Jisung Eom;3;MID;2;0;40;0;0;0;;0;0;0;0;;;;;7.25
78;Donggyeong Lee;3;MID;0;0;0;;;;;;;0;0;;;;;
79;Mat ? j Kovar;4;GK;3;3;270;0;0;0;;0;0;0;0;0;9;6;;6.63
80;David Zima;4;DEF;1;0;12;0;0;0;;0;0;0;0;;;;;6.5
81;Tom‡? Holes;4;DEF;2;2;154;0;0;0;;0;0;0;0;;;;;6.45
82;Robin Hranac;4;DEF;3;3;270;0;0;0;;0;0;0;0;;;;;6.27
83;Vladim’r Coufal;4;DEF;3;3;270;0;1;1;;0;0;0;0;;;;;6.67
84;? p‡n Chaloupek;4;DEF;1;1;90;0;0;0;;0;0;0;0;;;;;5.9
85;Ladislav Krejci;4;DEF;3;3;270;1;0;5;;1;0;0;0;;;;;6.9
86;Vladim’r Darida;4;MID;1;1;55;0;0;1;;0;0;0;0;;;;;6.9
87;Adam Hlozek;4;FWD;3;2;158;0;0;3;;0;0;0;0;;;;;6.67
88;Patrik Schick;4;FWD;3;2;179;0;0;2;;0;0;0;0;;;;;6.37
89;Jan Kuchta;4;FWD;0;0;0;;;;;;;0;0;;;;;
90;Luk‡? Cerv;4;MID;2;2;165;0;0;3;;0;0;0;0;;;;;6.8
91;Mojm’r Chytil;4;FWD;1;0;6;0;0;0;;0;0;0;0;;;;;6.4
92;David Jurasek;4;DEF;0;0;0;;;;;;;0;0;;;;;
93;Pavel Sulc;4;FWD;3;2;188;0;0;2;;0;0;0;0;;;;;6.67
94;Jind ? ich Stanek;4;GK;0;0;0;;;;;;;0;0;0;0;0;;
95;Luk‡? Provod;4;MID;3;1;120;0;0;1;;0;0;0;0;;;;;6.67
96;Michal Sadilek;4;MID;3;2;184;1;0;7;;0;0;0;0;;;;;6.93
97;Tom‡? Chory;4;FWD;2;0;30;0;0;0;;0;0;0;0;;;;;6.5
98;Jaroslav Zeleny;4;DEF;2;1;125;0;0;1;;0;0;0;0;;;;;6.65
99;David Doudera;4;DEF;1;1;90;0;0;4;;0;0;0;0;;;;;6.6
100;Tom‡? Soucek;4;MID;3;1;136;0;0;1;;0;0;0;0;;;;;6.53
101;Luk‡? Hornicek;4;GK;0;0;0;;;;;;;0;0;0;0;0;;
102;Alexandr Sojka;4;MID;3;2;142;0;1;0;;0;0;0;0;;;;;6.8
103;Hugo Sochurek;4;MID;0;0;0;;;;;;;0;0;;;;;
104;Denis Visinsky;4;FWD;1;1;56;0;0;3;;0;0;0;0;;;;;6.7
105;Dayne Tristan St. Clair;5;GK;0;0;0;;;;;;;0;0;0;0;0;;
106;Alistair William Johnston;5;DEF;5;5;450;0;0;5;;1;0;0;0;;;;;7.02
107;Alfie Charles Jones;5;DEF;1;1;90;0;0;;;0;0;0;0;;;;;
108;Luc De Fougerolles;5;DEF;4;3;282;0;0;;;1;0;0;0;;;;;
109;Joel Robert Waterman;5;DEF;0;0;0;;;;;;;0;0;;;;;
110;Mathieu Choiniere;5;MID;1;1;58;0;0;0;;0;0;0;0;;;;;6.8
111;Stephen Eustaquio;5;MID;5;4;392;1;0;4;;0;0;0;0;;;;;7.7
112;Isma‘l Kenneth Jordan Kone;5;MID;3;3;236;0;0;;;0;0;0;0;;;;;
113;Cyle Christopher Larin;5;FWD;3;2;162;2;0;;;1;0;0;0;;;;;
114;Jonathan Christian David;5;FWD;5;5;421;3;0;18;;0;0;0;0;;;;;6.84
115;Liam Alan Millar;5;MID;3;2;163;0;0;1;;1;0;0;0;;;;;6.6
116;Tanitoluwa Oluwatimilehin Oluwaseyi;5;FWD;4;2;197;0;0;;;0;0;0;0;;;;;
117;Derek Austin Cornelius;5;DEF;4;4;316;0;0;5;;1;0;0;0;;;;;6.5
118;Jacob Everett Shaffelburg;5;MID;5;1;165;0;0;3;;0;0;0;0;;;;;6.62
119;Mo•se Bombito Bombito;5;DEF;3;2;193;0;0;1;;0;0;0;0;;;;;6.53
120;Maxime Crepeau;5;GK;5;5;450;0;0;0;;0;0;0;0;2;7;6;;6.44
121;Tajon Trevor Buchanan;5;FWD;4;4;293;0;0;;;0;0;0;0;;;;;
122;Owen Olamidayo Goodman;5;GK;0;0;0;;;;;;;0;0;0;0;0;;
123;Alphonso Boyle Davies;5;DEF;2;1;105;0;0;;;0;0;0;0;;;;;
124;Ali Ahmed;5;FWD;3;2;158;0;0;;;0;0;0;0;;;;;
125;Jonathan Osorio;5;MID;1;0;1;0;0;;;0;0;0;0;;;;;
126;Richmond Mamah Laryea;5;DEF;4;4;353;0;0;;;0;0;0;0;;;;;
127;Niko Kristian Sigur;5;DEF;2;0;38;0;0;;;1;0;0;0;;;;;
128;Promise Oluwatobi Emmanuel David;5;FWD;4;1;155;1;1;5;;0;0;0;0;;;;;6.75
129;Nathan-Dylan Saliba;5;MID;4;3;273;1;2;;;1;0;0;0;;;;;
130;Jayden Nelson;5;FWD;0;0;0;;;;;;;0;0;;;;;
131;Nikola Vasilj;6;GK;4;4;360;0;0;0;;0;0;0;0;0;12;8;;6
132;Nihad Mujakic;6;DEF;0;0;0;;;;;;;0;0;;;;;
133;Dennis Hadzikadunic;6;DEF;1;0;27;0;1;0;;0;0;0;0;;;;;7.1
134;Tarik Muharemovic;6;DEF;3;3;270;0;0;1;;0;1;0;0;;;;;6.87
135;Sead Kolasinac;6;DEF;4;4;338;0;1;0;;0;0;0;0;;;;;6.63
136;Benjamin Tahirovic;6;MID;4;2;236;0;0;1;;0;0;0;0;;;;;6.53
137;Amar Dedic;6;DEF;3;3;270;0;0;2;;1;0;0;0;;;;;6.43
138;Armin Gigovic;6;MID;2;1;79;0;0;0;;0;0;0;0;;;;;6.7
139;Samed Bazdar;6;FWD;1;0;28;0;0;0;;0;0;0;0;;;;;6.2
140;Ermedin Demirovic;6;FWD;4;4;355;0;0;4;;1;0;0;0;;;;;6.4
141;Edin Dzeko;6;FWD;3;3;177;0;0;3;;1;0;0;0;;;;;6.57
142;Mladen Jurkas;6;GK;0;0;0;;;;;;;0;0;0;0;0;;
143;Ivan Basic;6;MID;3;2;179;0;1;4;;0;0;0;0;;;;;7.2
144;Ivan Sunjic;6;MID;4;3;198;0;0;1;;0;0;0;0;;;;;6.48
145;Amar Memic;6;MID;4;2;223;0;0;3;;0;0;0;0;;;;;6.33
146;Amir Hadziahmetovic;6;MID;1;0;5;0;0;0;;0;0;0;0;;;;;6.4
147;Dzenis Burnic;6;MID;2;0;15;0;0;1;;0;0;0;0;;;;;6.65
148;Nikola Katic;6;DEF;4;4;318;0;0;2;;1;0;0;0;;;;;6.85
149;Kerim Alajbegovic;6;FWD;4;3;278;1;0;4;;0;0;0;0;;;;;6.63
150;Esmir Bajraktarevic;6;FWD;4;2;230;0;0;3;;0;0;0;0;;;;;6.38
151;Stjepan Radeljic;6;DEF;2;2;180;0;0;1;;1;0;0;0;;;;;6.7
152;Martin Zlomislic;6;GK;0;0;0;;;;;;;0;0;0;0;0;;
153;Haris Tabakovic;6;FWD;1;0;15;0;0;0;;0;0;0;0;;;;;6.5
154;Arjan Malic;6;DEF;1;1;46;0;0;0;;0;0;0;0;;;;;6.4
155;Jovo Lukic;6;FWD;2;1;67;1;0;3;;1;0;0;0;;;;;6.95
156;Ermin Mahmic;6;MID;3;0;67;2;0;4;;1;0;0;0;;;;;7.03
157;Ibrahim Mahmoud Abunada;7;GK;3;3;270;0;0;0;;1;0;0;1;0;16;10;;6.27
158;Miguel Pedro;7;DEF;3;3;270;0;0;3;;0;0;0;0;;;;;6.7
159;Michel Lucas;7;DEF;1;0;3;0;0;;;0;0;0;0;;;;;
160;Gueye Issa Laye;7;DEF;3;3;270;0;0;1;;0;0;0;0;;;;;6.73
161;Gaber Jassem;7;DEF;3;3;152;0;0;;;1;0;0;0;;;;;
162;Hatim Abdulaziz Hatem;7;MID;1;0;44;0;0;0;;0;0;0;0;;;;;6.5
163;Alaaeldin Ahmed;7;FWD;2;0;41;0;0;1;;0;0;0;0;;;;;6.4
164;Junior Edmilson;7;FWD;3;3;213;0;1;3;;0;0;0;0;;;;;6.57
165;Mohammed Mohammed Muntari;7;FWD;0;0;0;;;;;;;0;0;;;;;
166;Khalid Hassan Alhaydos;7;FWD;2;1;57;1;0;1;;0;0;0;0;;;;;7
167;Hassan Akram;7;FWD;3;3;239;0;0;;;0;0;0;0;;;;;
168;Karim Karim Boudiaf;7;MID;2;1;102;0;0;1;;0;0;0;0;;;;;6.9
169;Mohamed Ayoub Aloui;7;DEF;2;2;150;0;0;0;;0;0;0;0;;;;;5.85
170;Elamin Homam;7;DEF;2;2;180;0;0;;;0;1;0;0;;;;;
171;Abdurisag Yusuf Abdurisag;7;FWD;2;2;100;0;0;0;;0;0;0;0;;;;;6.75
172;KHOUKHIBoualem Boualem;7;DEF;3;3;270;0;0;2;;0;0;0;0;;;;;6.47
173;Mohamed Ahmed Alganehi;7;MID;1;0;35;0;0;1;;0;0;0;0;;;;;6.5
174;Hussain Sultan;7;DEF;2;1;140;0;0;;;0;0;0;0;;;;;
175;Ali Zainelabdeen Almoez;7;FWD;1;0;18;0;0;;;0;0;0;0;;;;;
176;Fathy Ahmed Fathy;7;MID;3;1;150;0;0;0;;2;0;0;0;;;;;6.53
177;Zakaria Salah Zakaria;7;GK;0;0;0;;;;;;;0;0;0;0;0;;
178;Aissa Meshaal Barsham;7;GK;0;0;0;;;;;;;0;0;0;0;0;;
179;Omer Assim Madibo;7;MID;2;2;169;0;0;0;;0;1;0;0;;;;;5.95
180;Mohammad Tahsin;7;FWD;0;0;0;;;;;;;0;0;;;;;
181;Alhussein Alhashmi;7;DEF;1;0;31;0;0;;;0;0;0;0;;;;;
182;Naceur Mohamed Manai;7;FWD;3;0;66;0;0;0;;0;0;0;1;;;;;6.17
183;Gregor Kobel;8;GK;6;6;600;0;0;0;;0;0;0;0;2;20;6;;7.52
184;Miro Max Maria Muheim;8;DEF;3;0;84;0;0;0;;1;0;0;1;;;;;6.23
185;Silvan Dominic Widmer;8;DEF;5;1;172;0;0;0;;0;0;0;0;;;;;6.46
186;Nico Elvedi;8;DEF;6;6;600;0;0;3;;1;0;0;0;;;;;7.03
187;Manuel Obafemi Akanji;8;DEF;6;6;600;0;0;1;;0;0;0;0;;;;;7.07
188;Denis Lemi Zakaria;8;MID;4;4;360;0;0;5;;2;0;0;0;;;;;6.7
189;Breel Donald Embolo;8;FWD;6;6;506;2;2;10;;1;1;1;0;;;;;6.85
190;Remo Marco Freuler;8;MID;6;6;575;0;0;2;;0;0;0;0;;;;;6.82
191;Johan Kula Manzambi;8;MID;4;2;198;3;2;6;;0;0;0;0;;;;;7.6
192;Granit Xhaka;8;MID;6;6;600;1;1;9;;2;0;1;0;;;;;7.52
193;Dan Ndoye;8;FWD;6;5;411;2;0;16;;0;0;0;0;;;;;7.03
194;Yvon Landry Mvogo;8;GK;0;0;0;;;;;;;0;0;0;0;0;;
195;Ricardo Ivan Rodriguez;8;DEF;6;6;520;0;1;1;;0;0;0;0;;;;;7.02
196;Ardon Jashari;8;MID;3;1;71;0;0;2;;0;0;0;0;;;;;6.33
197;Djibril Ibrahima Sow;8;MID;5;2;271;0;0;;;0;0;0;0;;;;;
198;Christian Andreas Fassnacht;8;FWD;1;0;5;0;0;0;;0;0;0;0;;;;;6.6
199;Ruben Estephan Vargas;8;FWD;6;3;283;2;1;6;;0;0;0;0;;;;;7.37
200;Eray Ervin Coemert;8;DEF;1;0;30;0;0;0;;0;0;0;0;;;;;6.2
201;Noah Arinzechukwu Okafor;8;FWD;1;0;19;0;0;1;;0;0;0;0;;;;;6.9
202;Michel Aebischer;8;MID;4;2;157;0;0;2;;0;0;0;0;;;;;6.78
203;Marvin Keller;8;GK;0;0;0;;;;;;;0;0;0;0;0;;
204;Fabian Rieder;8;MID;5;3;304;0;0;7;;0;0;0;0;;;;;6.52
205;Mohamed Zeki Amdouni;8;FWD;4;0;69;0;0;1;;0;0;0;0;;;;;6.63
206;Aurle Florian Amenda;8;DEF;0;0;0;;;;;;;0;0;;;;;
207;Luca Antony Jaquez;8;DEF;2;1;78;0;0;0;;0;0;0;0;;;;;6.6
208;Cedric Jan Itten;8;FWD;3;0;39;0;0;0;;0;0;0;0;;;;;6.7
209;RamsŽs Alisson;9;GK;5;5;450;0;0;0;;0;0;0;0;2;9;4;;7.22
210;JosŽ Ederson Silva;9;MID;2;0;20;0;0;2;;0;0;0;0;;;;;6.3
211;Gabriel Gabriel Magalhaes;9;DEF;5;5;450;0;1;1;;0;0;0;0;;;;;7.36
212;MARQUINHOSMarcos;9;DEF;5;5;450;0;0;2;;0;0;0;0;;;;;7.32
213;Henrique;9;MID;5;5;382;1;0;;;2;0;0;0;;;;;
214;Sandro Alex;9;DEF;1;0;8;0;0;0;;0;0;0;0;;;;;6.6
215;JosŽ Vinicius;9;FWD;5;5;441;4;1;17;;0;0;0;0;;;;;8
216;GUIMARAESBruno Bruno;9;MID;5;5;420;0;4;8;;1;0;0;0;;;;;7.12
217;Matheus Matheus Cunha;9;FWD;5;4;293;3;0;11;;0;0;0;0;;;;;7.36
218;Neymar Neymar Jr;9;FWD;2;0;37;1;0;3;;1;0;1;0;;;;;6.55
219;Raphael Raphinha;9;FWD;2;2;130;0;0;3;;0;0;0;0;;;;;6.4
220;Weverton Weverton;9;GK;0;0;0;;;;;;;0;0;0;0;0;;
221;Luiz Danilo;9;DEF;5;4;404;0;0;1;;2;0;0;0;;;;;6.64
222;Bremer Bremer;9;DEF;0;0;0;;;;;;;0;0;;;;;
223;PEREIRALeonardo Leo;9;DEF;0;0;0;;;;;;;0;0;;;;;
224;Douglas Douglas Santos;9;DEF;5;5;442;0;0;2;;1;0;0;0;;;;;6.96
225;Henrique Fabinho;9;MID;3;0;69;0;0;1;;1;0;0;0;;;;;6.7
226;Danilo Danilo Santos;9;MID;4;0;43;0;0;2;;0;0;0;0;;;;;6.67
227;Felipe Endrick;9;FWD;4;0;110;0;0;3;;0;0;0;0;;;;;6.43
228;Lucas Lucas Paqueta;9;MID;4;4;237;0;1;5;;0;0;0;0;;;;;7.08
229;Henrique AndrŽ Luiz;9;FWD;1;0;29;0;0;0;;0;0;0;0;;;;;7
230;MARTINELLIGabriel Gabriel;9;FWD;4;1;141;1;0;;;0;0;0;0;;;;;
231;Ederson Ederson;9;GK;0;0;0;;;;;;;0;0;0;0;0;;
232;IBANEZRoger Roger;9;DEF;1;1;46;0;0;;;1;0;0;0;;;;;
233;Thiago Igor Thiago;9;FWD;1;1;61;0;0;2;;0;0;0;0;;;;;6.2
234;Vitor Rayan;9;FWD;4;3;289;0;1;5;;0;0;0;0;;;;;7.18
235;Yassine Bounou;10;GK;6;6;570;0;0;0;;0;0;0;1;2;18;6;;6.95
236;Achraf Hakimi;10;DEF;6;6;570;1;1;14;;0;0;0;0;;;;;7
237;Noussair Mazraoui;10;DEF;6;5;477;0;0;0;;0;0;0;0;;;;;7.08
238;Sofyan Amrabat;10;MID;1;1;90;0;0;;;0;0;0;0;;;;;
239;Marwane Saadane;10;DEF;0;0;0;;;;;;;0;0;;;;;
240;Ayyoub Bouaddi;10;MID;5;5;439;0;0;3;;0;0;0;0;;;;;6.68
241;Chemsdine Talbi;10;MID;5;2;246;0;1;2;;0;0;0;0;;;;;6.7
242;Azz-Eddine Ounahi;10;MID;6;4;380;2;0;5;;0;0;0;0;;;;;7.15
243;Soufiane Rahimi;10;FWD;6;0;105;2;0;6;;0;0;0;0;;;;;7.02
244;Brahim Diaz;10;FWD;6;6;477;0;4;6;;0;0;0;0;;;;;6.82
245;Ismael Saibari;10;MID;5;5;453;3;0;10;;0;0;0;0;;;;;7.16
246;Monir El Kajoui;10;GK;0;0;0;;;;;;;0;0;0;0;0;;
247;Zakaria El Ouahdi;10;DEF;1;1;90;0;0;0;;0;0;0;0;;;;;6.7
248;Issa Laye Lucas Jean Diop;10;DEF;4;4;390;1;0;;;3;0;0;0;;;;;
249;Samir El Mourabet;10;MID;4;0;75;0;0;;;0;0;0;0;;;;;
250;Gessime Ben Youssef Mustapha Yassine;10;MID;2;0;61;1;0;;;0;0;0;0;;;;;
251;Mohamed Amine Sbai;10;FWD;0;0;0;;;;;;;0;0;;;;;
252;Chadi Riad;10;DEF;5;5;435;0;0;;;0;0;0;0;;;;;
253;Youssef Belammari;10;DEF;0;0;0;;;;;;;0;0;;;;;
254;Ayoub El Kaabi;10;FWD;1;1;70;0;0;3;;0;0;0;0;;;;;6.3
255;Ayoube Amaimouni;10;FWD;3;1;106;0;0;;;0;0;0;0;;;;;
256;Ahmed Reda Tagnaouti;10;GK;0;0;0;;;;;;;0;0;0;0;0;;
257;Bilal El Khannouss;10;MID;6;6;506;0;0;6;;0;0;0;0;;;;;6.88
258;Neil Yoni El Aynaoui;10;MID;5;5;473;0;0;;;0;0;0;0;;;;;
259;Redouane Halhal;10;DEF;1;1;90;0;0;;;0;0;0;0;;;;;
260;Anass Salah Eddine;10;DEF;4;2;228;0;0;1;;0;0;0;0;;;;;6.6
261;Johny Placide;11;GK;3;3;270;0;0;0;;1;0;0;0;0;14;8;;6.8
262;Carlens Jean Fedlaire Ruby Arcus;11;DEF;3;2;146;0;0;0;;1;0;0;0;;;;;6.03
263;Keeto Thermoncy;11;DEF;0;0;0;;;;;;;0;0;;;;;
264;Ricardo Ade;11;DEF;3;3;270;0;0;4;;0;0;0;0;;;;;6.6
265;Hannes Piterson Delcroix;11;DEF;3;3;270;0;0;0;;0;0;0;0;;;;;6.37
266;Carl Fred Sainte;11;MID;0;0;0;;;;;;;0;0;;;;;
267;Derrick Burckley Etienne;11;FWD;1;0;9;0;0;0;;0;0;0;0;;;;;6.3
268;Martin Yves Roberns Didier Experience;11;DEF;3;3;270;0;0;1;;0;0;0;0;;;;;6.27
269;Duckens Nazon;11;FWD;1;0;23;0;0;1;;1;0;0;0;;;;;6.6
270;Jean Ricner Bellegarde;11;MID;3;3;261;0;0;6;;1;0;0;0;;;;;6.77
271;Don Deedson Deedson;11;FWD;3;1;111;0;0;2;;0;0;0;0;;;;;6.37
272;Alexandre Jr Pierre;11;GK;0;0;0;;;;;;;0;0;0;0;0;;
273;Markhus Lacroix;11;DEF;0;0;0;;;;;;;0;0;;;;;
274;Garven-Michee Metusala;11;DEF;0;0;0;;;;;;;0;0;;;;;
275;Ruben Fritzner Providence;11;FWD;3;3;223;0;0;4;;0;0;0;0;;;;;6.67
276;Lenny Alvin Pico Joseph;11;FWD;3;1;117;0;0;2;;0;0;0;0;;;;;6.1
277;Danley Jean Jacques;11;MID;3;3;260;0;0;0;;1;0;0;0;;;;;6.8
278;Wilson Isidor;11;FWD;3;2;186;1;0;5;;0;0;0;0;;;;;6.8
279;Yassin Enzo Fortune;11;FWD;1;0;5;0;0;0;;0;0;0;0;;;;;6.6
280;Frantzdy Pierrot;11;FWD;3;2;143;0;0;3;;1;0;0;0;;;;;6.6
281;Josue Jeremie Casimir;11;FWD;3;2;182;0;0;1;;1;0;0;0;;;;;6.07
282;Jean-KŽvin Duverne;11;DEF;2;2;170;0;0;1;;0;0;0;0;;;;;6.3
283;Josue Duverger;11;GK;0;0;0;;;;;;;0;0;0;0;0;;
284;Wilguens Raphael Polynice Paugain;11;DEF;0;0;0;;;;;;;0;0;;;;;
285;Dominique Celidor Simon;11;MID;2;0;54;0;0;1;;0;0;0;0;;;;;6.65
286;Olivier Woodensky Pierre;11;MID;0;0;0;;;;;;;0;0;;;;;
287;Angus Fraser James Gunn;12;GK;3;3;270;0;0;0;;0;0;0;0;1;10;4;;7.43
288;Aaron Buchanan Hickey;12;DEF;1;1;75;0;0;0;;1;0;0;0;;;;;7
289;Andrew Henry Robertson;12;DEF;3;3;226;0;0;0;;1;0;0;0;;;;;6.6
290;Scott McTominay;12;MID;3;3;270;0;0;8;;0;0;0;0;;;;;6.47
291;Grant Campbell Hanley;12;DEF;2;2;180;0;0;0;;0;0;0;0;;;;;7.3
292;Kieran Tierney;12;DEF;2;1;104;0;0;2;;0;0;0;0;;;;;6.9
293;John McGuinn;12;MID;3;3;261;1;0;3;;0;0;0;0;;;;;6.83
294;Tyler Robert Fletcher;12;MID;0;0;0;;;;;;;0;0;;;;;
295;Lyndon John Dykes;12;FWD;2;0;34;0;0;1;;0;0;0;0;;;;;6.45
296;Che Sac Everton Fred Adams;12;FWD;3;2;147;0;0;1;;0;0;0;0;;;;;6.6
297;Ryan Christie;12;MID;3;1;96;0;0;2;;1;0;0;0;;;;;6.53
298;Liam Patrick Kelly;12;GK;0;0;0;;;;;;;0;0;0;0;0;;
